City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
592,Kholtoson,RU,2021-06-07 00:12:10,50.2981,103.3097,39.87,82,98,4.63
593,Bondoukou,CI,2021-06-07 00:13:50,8.0333,-2.8,74.3,87,24,5.93
594,Qianan,CN,2021-06-07 00:13:50,44.9932,124.0581,70.25,44,11,4.29
595,Dutse,NG,2021-06-07 00:13:51,11.7594,9.3392,78.6,59,66,20.56
596,Ascension,US,2021-06-07 00:13:51,30.2169,-90.9001,80.6,88,40,4.61
597,Porto Santo,PT,2021-06-07 00:13:51,33.072,-16.3415,66.11,72,40,12.66
598,Poltavka,RU,2021-06-07 00:13:52,54.3663,71.7632,57.85,51,3,6.22
599,Zakharovo,RU,2021-06-07 00:13:52,54.366,39.2792,56.68,96,60,5.06
600,Vestmanna,FO,2021-06-07 00:13:53,62.1564,-7.1664,47.32,100,90,4.99
601,Saint-Leu,RE,2021-06-07 00:13:53,-21.15,55.2833,72.46,83,61,17.96
602,Chimore,BO,2021-06-07 00:08:41,-16.9833,-65.1333,68.59,95,71,2.73
603,Kedrovyy,RU,2021-06-07 00:13:53,56.1667,91.8167,55.81,86,89,10.49
604,Chongoyape,PE,2021-06-07 00:13:54,-6.6406,-79.3892,65.37,83,99,3.04
605,Guanhaes,BR,2021-06-07 00:13:54,-18.775,-42.9325,61.52,88,95,2.62
606,Sheregesh,RU,2021-06-07 00:13:54,52.9209,87.9869,48.15,92,32,3.15
607,Haukipudas,FI,2021-06-07 00:13:06,65.1765,25.3523,57.25,91,75,7.9
608,Ngunguru,NZ,2021-06-07 00:13:55,-35.6167,174.5,60.17,93,100,31.99
609,Mucurapo,TT,2021-06-07 00:13:55,10.6667,-61.5333,80.26,74,44,1.99
610,Srbinovo,MK,2021-06-07 00:13:56,41.7058,20.9603,55.65,80,97,2.68
611,Lasa,IT,2021-06-07 00:13:56,46.6166,10.7002,57.61,95,99,3.02
612,Zhezkazgan,KZ,2021-06-07 00:12:46,47.8043,67.7144,60.46,29,88,9.24
613,Ekhabi,RU,2021-06-07 00:13:57,53.5102,142.9671,37.9,96,100,13.78
614,Ayan,RU,2021-06-07 00:08:25,56.45,138.1667,42.08,89,98,4.85
615,Buchanan,LR,2021-06-07 00:13:57,5.8808,-10.0467,76.96,84,100,6.24
616,Mecca,SA,2021-06-07 00:07:58,21.4267,39.8261,85.3,55,20,3.18
617,Poronaysk,RU,2021-06-07 00:13:57,49.2167,143.1167,56.01,67,61,4.94
618,Nouadhibou,MR,2021-06-07 00:08:52,20.931,-17.0347,67.98,77,95,19.57
619,Axim,GH,2021-06-07 00:13:58,4.8699,-2.2405,78.96,83,14,8.19
620,Vyartsilya,RU,2021-06-07 00:13:58,62.1764,30.693,53.19,80,10,8.05
621,Nichinan,JP,2021-06-07 00:13:59,31.6,131.3667,74.35,78,100,5.84
622,Ostrovnoy,RU,2021-06-07 00:13:59,68.0531,39.5131,38.05,92,8,6.35
623,Bathsheba,BB,2021-06-07 00:13:59,13.2167,-59.5167,81.21,69,40,21.18
624,Diamantino,BR,2021-06-07 00:14:00,-14.4086,-56.4461,76.95,51,74,4.59
625,Stavrovo,RU,2021-06-07 00:14:00,56.1331,40.013,57.02,94,81,3.89
626,Necochea,AR,2021-06-07 00:09:37,-38.5473,-58.7368,45.03,59,100,7.81
627,Saint-Joseph,RE,2021-06-07 00:07:58,-21.3667,55.6167,71.98,86,72,14.85
628,Boma,GH,2021-06-07 00:14:01,7.0805,-2.1697,72.64,96,28,3.31
629,Taman,RU,2021-06-07 00:14:01,45.2117,36.7161,62.92,70,99,7.47
630,Bilma,NE,2021-06-07 00:13:15,18.6853,12.9164,90.27,16,99,8.66
631,Mairana,BO,2021-06-07 00:14:02,-18.1167,-63.9333,51.53,99,83,1.97
632,Olafsvik,IS,2021-06-07 00:12:44,64.8945,-23.7142,47.07,88,100,2.57
633,Bernalillo,US,2021-06-07 00:14:02,35.05,-106.6673,94.33,14,75,17.27
634,Kobryn,BY,2021-06-07 00:14:03,52.2138,24.3564,54.91,91,60,7.54
635,Chapais,CA,2021-06-07 00:14:03,49.7834,-74.8492,71.42,50,64,2.48
636,Zhangye,CN,2021-06-07 00:14:03,38.9342,100.4517,64.27,37,37,3.44
637,Natal,BR,2021-06-07 00:07:57,-5.795,-35.2094,75.85,88,75,9.17
638,Binabalian,PH,2021-06-07 00:14:04,16.4202,119.9279,82.9,78,93,12.97
639,Areosa,PT,2021-06-07 00:14:04,41.7178,-8.8571,64.31,84,4,8.59
640,Saint-Pierre,RE,2021-06-07 00:08:35,-21.3393,55.4781,73.08,80,90,20.71
641,Hirara,JP,2021-06-07 00:14:05,24.8,125.2833,82.26,89,75,8.05
642,Luwuk,ID,2021-06-07 00:09:38,-0.9516,122.7875,81.77,71,83,4.5
643,Tartus,SY,2021-06-07 00:14:05,34.889,35.8866,68.41,56,0,2.39
644,Nhulunbuy,AU,2021-06-07 00:07:12,-12.2333,136.7667,83.01,65,75,14.97
645,Taltal,CL,2021-06-07 00:14:06,-25.4,-70.4833,61.16,77,19,5.66
646,Khandyga,RU,2021-06-07 00:12:13,62.6667,135.6,66.51,57,99,5.59
647,Matagami,CA,2021-06-07 00:14:06,49.7502,-77.6328,75.96,63,60,6.93
648,Soria,ES,2021-06-07 00:14:06,41.6667,-2.6667,50.86,81,5,2.44
649,Zenzeli,RU,2021-06-07 00:14:07,45.9241,47.0474,67.55,50,96,7.78
650,Vung Tau,VN,2021-06-07 00:14:07,10.346,107.0843,83.21,80,100,15.17
651,Druzhba,UA,2021-06-07 00:14:08,52.0428,33.9453,52.5,97,28,5.84
652,Tiznit,MA,2021-06-07 00:04:14,29.5833,-9.5,68.63,65,100,2.08
653,Rundu,NA,2021-06-07 00:07:09,-17.9333,19.7667,48.06,60,27,6.55
654,Samfya,ZM,2021-06-07 00:14:08,-11.3649,29.5565,58.95,69,83,9.89
655,Taunggyi,MM,2021-06-07 00:14:09,20.7833,97.0333,65.57,93,100,2.68
656,Leninskoye,KZ,2021-06-07 00:14:09,41.7589,69.3864,80.53,42,7,5.55
657,Aquitania,CO,2021-06-07 00:14:09,5.5197,-72.8875,48.61,97,99,1.63
658,Mugur-Aksy,RU,2021-06-07 00:14:10,50.35,90.5,40.14,61,8,2.89
659,Robertsport,LR,2021-06-07 00:14:10,6.7533,-11.3686,81.05,82,100,10.71
660,Kenai,US,2021-06-07 00:08:36,60.5544,-151.2583,69.03,49,1,14.97
661,Maler Kotla,IN,2021-06-07 00:14:10,30.5167,75.8833,86.13,29,0,2.26
662,Fort Saint James,CA,2021-06-07 00:14:11,54.4333,-124.25,60.39,31,100,4.32
663,Black River,JM,2021-06-07 00:14:11,18.0264,-77.8487,82.4,72,30,6.38
664,Bogorodskoye,RU,2021-06-07 00:14:11,56.55,37.8833,54.88,93,71,2.46
665,Barra Do Corda,BR,2021-06-07 00:14:12,-5.5,-45.25,78.19,65,56,2.62
666,Northam,GB,2021-06-07 00:14:12,51.0333,-4.2167,55.29,94,24,4.72
667,Port Moresby,PG,2021-06-07 00:08:35,-9.4431,147.1797,78.58,83,100,5.57
668,Vila,PT,2021-06-07 00:07:32,42.0304,-8.1588,53.33,83,19,3.76
669,Shizilu,CN,2021-06-07 00:14:13,35.1711,118.8289,87.53,46,100,10.25
670,El Fuerte,MX,2021-06-07 00:14:13,26.4189,-108.6194,99.75,18,7,17.63
671,Tecoanapa,MX,2021-06-07 00:14:14,16.5167,-98.75,86.43,69,51,10.67
672,Cochabamba,BO,2021-06-07 00:14:14,-17.3895,-66.1568,60.55,39,40,5.75
673,Leeton,AU,2021-06-07 00:04:24,-34.5667,146.4,54.03,58,100,9.22
674,Jalu,LY,2021-06-07 00:14:15,29.0331,21.5482,74.16,34,0,8.43
675,Mokhsogollokh,RU,2021-06-07 00:12:12,61.4681,128.9203,60.76,61,100,12.3
676,Svetlogorsk,BY,2021-06-07 00:14:15,52.6333,29.7333,54.37,94,46,6.08
677,Paranaiba,BR,2021-06-07 00:14:15,-19.6772,-51.1908,74.25,39,13,6.53
678,Sao Jose Da Coroa Grande,BR,2021-06-07 00:07:06,-8.8978,-35.1478,76.21,85,20,8.95
679,Oussouye,SN,2021-06-07 00:14:16,12.485,-16.5469,77.11,84,9,9.13
